heading,x_sim,y_sim,dist,s
0.0,0.0,0.0,0.0,0.0
5.5165477183346075e-191,0.22547578296311532,-2.2244101172040765e-191,0.22547578296311532,0.22547578296311532
-2.877191961564865e-190,0.4509515659262309,1.1033095436669216e-190,0.2254757829631156,0.4509515659262309
1.3239303792504151e-189,0.6764273488893461,-5.976824934850138e-190,0.22547578296311516,0.6764273488893461
-5.156346407493328e-189,0.9019031318524615,2.7581917128675223e-189,0.22547578296311543,0.9019031318524615
1.649560023316584e-188,1.1273789148155773,-1.0910375308471669e-188,0.22547578296311577,1.1273789148155773
-3.434824482098962e-188,1.3528546977786928,3.57493921791992e-188,0.22547578296311555,1.3528546977786928
-5.0675552374987333e-188,1.5783304807418073,-7.96068649504509e-188,0.22547578296311444,1.5783304807418073
1.1303355262380186e-186,1.8038062637049228,-6.560171257077546e-188,0.22547578296311555,1.8038062637049228
-8.051802801033626e-186,2.029282046668038,2.1810641875255865e-186,0.22547578296311532,2.029282046668038
4.262231910916229e-185,2.254757829631154,-1.6169207314638026e-185,0.225475782963116,2.254757829631154
-1.892298212674284e-184,2.4802336125942706,8.742570240585016e-185,0.22547578296311643,2.4802336125942706
7.182007962549e-184,2.705709395557386,-3.946288498494948e-184,0.22547578296311555,2.705709395557386
-2.2078315679960366e-183,2.9311851785205,1.5238272949156502e-183,0.22547578296311377,2.9311851785205
4.0161936146034595e-183,3.1566609614836154,-4.810291985841568e-183,0.22547578296311555,3.1566609614836154
1.188684307774741e-182,3.3821367444467314,9.556214524122568e-183,0.225475782963116,3.3821367444467314
-1.8028118351018412e-181,3.607612527409846,1.8963394169653254e-182,0.22547578296311466,3.607612527409846
1.2082981766250332e-180,3.8330883103729616,-3.510061524962457e-181,0.22547578296311555,3.8330883103729616
-6.205417834352507e-180,4.058564093336077,2.4355597474197195e-180,0.22547578296311555,4.058564093336077
2.692040280010683e-179,4.284039876299192,-1.2761841821201261e-179,0.2254757829631151,4.284039876299192
-9.958294914994129e-179,4.5095156592623065,5.6276365347633375e-179,0.2254757829631142,4.5095156592623065
2.927137846908499e-178,4.734991442225423,-2.1192774012108385e-178,0.22547578296311688,4.734991442225423
-4.411989204219666e-178,4.9604672251885376,6.417039347293331e-178,0.2254757829631142,4.9604672251885376
-2.371091207694721e-177,5.185943008151653,-1.094325580965017e-177,0.2254757829631151,5.185943008151653
2.836750096663827e-176,5.411418791114769,-4.100478480660109e-177,0.225475782963116,5.411418791114769
-1.803232738150416e-175,5.636894574077885,5.5640676352311524e-176,0.225475782963116,5.636894574077885
9.00162741155659e-175,5.862370357040998,-3.647470261107433e-175,0.22547578296311332,5.862370357040998
-3.816638733809231e-174,6.087846140004116,1.8559661586636296e-174,0.22547578296311777,6.087846140004116
1.3741859930067755e-173,6.31332192296723,-7.998024493729205e-174,0.2254757829631142,6.31332192296723
-3.8371774012509124e-173,6.538797705930344,2.933968601879914e-173,0.2254757829631142,6.538797705930344
4.3359092815897416e-173,6.764273488893463,-8.474157251874745e-173,0.22547578296311865,6.764273488893463
4.354976549691697e-172,6.989749271856577,1.1605787165059397e-172,0.2254757829631142,6.989749271856577
-4.413492284048435e-171,7.215225054819692,7.86253737419592e-172,0.2254757829631151,7.215225054819692
2.677519963307849e-170,7.440700837782807,-8.710926696446278e-171,0.2254757829631151,7.440700837782807
-1.3011853969645111e-169,7.666176620745927,5.433665300357657e-170,0.22547578296311954,7.666176620745927
5.391978807374654e-169,7.891652403709038,-2.689480060893485e-169,0.22547578296311155,7.891652403709038
-1.8864227706969547e-168,8.117128186672156,1.1327324144785075e-168,0.22547578296311777,8.117128186672156
4.961104187170984e-168,8.342603969635269,-4.041793547483258e-168,0.22547578296311244,8.342603969635269
-3.281639422363603e-168,8.568079752598386,1.1054940788820477e-167,0.22547578296311777,8.568079752598386
-7.603363898853857e-167,8.793555535561502,-1.0605072392210463e-167,0.225475782963116,8.793555535561502
6.800842871128517e-166,9.019031318524618,-1.4101233718825666e-166,0.225475782963116,9.019031318524618
-3.957122102429009e-165,9.24450710148773,1.349563501833493e-165,0.22547578296311244,9.24450710148773
1.874387621731333e-164,9.469982884450845,-8.055256542046275e-165,0.2254757829631142,9.469982884450845
-7.58993694076959e-164,9.695458667413963,3.883731593646016e-164,0.22547578296311777,9.695458667413963
2.574700414464249e-163,9.920934450377077,-1.5985399535743807e-163,0.2254757829631142,9.920934450377077
-6.303435662812585e-163,10.146410233340195,5.5377739882931e-163,0.22547578296311777,10.146410233340195
3.846153928567057e-164,10.371886016303307,-1.4205411279199552e-162,0.22547578296311244,10.371886016303307
1.2823566952096393e-161,10.597361799266423,6.307004774006511e-163,0.225475782963116,10.597361799266423
-1.0392131313037543e-160,10.822837582229539,2.422659277627283e-161,0.225475782963116,10.822837582229539
5.822690832712008e-160,11.048313365192659,-2.072119257833502e-160,0.22547578296311954,11.048313365192659
-2.690967593607414e-159,11.27378914815577,1.1887647593186745e-159,0.22547578296311066,11.27378914815577
1.064351209641776e-158,11.499264931118882,-5.589147112998179e-159,0.22547578296311244,11.499264931118882
-3.4914518129790232e-158,11.724740714081998,2.2475788952154193e-158,0.225475782963116,11.724740714081998
7.829448695573034e-158,11.950216497045119,-7.541818337257864e-158,0.22547578296312132,11.950216497045119
5.79799661931976e-158,12.175692280008233,1.7906476286361488e-157,0.2254757829631142,12.175692280008233
-2.1087430103932466e-156,12.401168062971347,4.054174901381655e-158,0.2254757829631142,12.401168062971347
1.5763208761594806e-155,12.62664384593446,-4.0384212579228786e-156,0.22547578296311244,12.62664384593446
-8.532614782721918e-155,12.852119628897574,3.156695927220343e-155,0.2254757829631142,12.852119628897574
3.850234149764598e-154,13.077595411860695,-1.7469071691236124e-154,0.22547578296312132,13.077595411860695
-1.486642852226956e-153,13.30307119482381,8.01613789225123e-154,0.2254757829631142,13.30307119482381
4.699968325410164e-153,13.528546977786922,-3.147976421366273e-153,0.22547578296311244,13.528546977786922
-9.427478967361254e-153,13.754022760750042,1.020155044004545e-152,0.22547578296311954,13.754022760750042
-1.7598312217007028e-152,13.979498543713158,-2.200293435608878e-152,0.225475782963116,13.979498543713158
3.400954170252462e-151,14.204974326676268,-2.4995073993968604e-152,0.22547578296311066,14.204974326676268
-2.3753709426867366e-150,14.43045010963939,6.581878996944036e-151,0.22547578296312132,14.43045010963939
1.2455024192653923e-149,14.655925892602497,-4.7757369593674417e-150,0.2254757829631071,14.655925892602497
-5.490376045310891e-149,14.881401675565618,2.556823628500225e-149,0.22547578296312132,14.881401675565618
2.067703604039368e-148,15.106877458528732,-1.1458325786558526e-148,0.2254757829631142,15.106877458528732
-6.273359161809831e-148,15.332353241491841,4.391089570928758e-148,0.22547578296310888,15.332353241491841
1.0847984246157916e-147,15.557829024454962,-1.3692550902275514e-147,0.22547578296312132,15.557829024454962
3.870367208636113e-147,15.783304807418086,2.608705806324459e-147,0.2254757829631231,15.783304807418086
-5.400121429948047e-146,16.008780590381196,6.371479327044675e-147,0.22547578296311066,16.008780590381196
3.5584171089746086e-145,16.23425637334431,-1.0539372279263647e-145,0.22547578296311244,16.23425637334431
-1.8112758383803876e-144,16.459732156307428,7.180549011219664e-145,0.22547578296311954,16.459732156307428
7.802644959177448e-144,16.685207939270533,-3.7279453995534114e-144,0.22547578296310533,16.685207939270533
-2.8629383624997178e-143,16.910683722233657,1.6323344819476862e-143,0.2254757829631231,16.910683722233657
8.290058184787221e-143,17.136159505196776,-6.098671264954777e-143,0.22547578296311954,17.136159505196776
-1.1602068433945959e-142,17.361635288159885,1.8212450851522127e-142,0.22547578296310888,17.361635288159885
-7.489260397862583e-142,17.587111071123005,-2.9302808132846696e-142,0.22547578296311954,17.587111071123005
8.46621974665409e-141,17.812586854086113,-1.3157275710572954e-141,0.22547578296310888,17.812586854086113
-5.301907191639752e-140,18.03806263704923,1.6639411411979713e-140,0.225475782963116,18.03806263704923
2.6246156057717028e-139,18.263538420012353,-1.0735387140385232e-139,0.2254757829631231,18.263538420012353
-1.105018368725145e-138,18.48901420297546,5.415625325663203e-139,0.22547578296310888,18.48901420297546
3.944560097447919e-138,18.714489985938577,-2.3173906088541423e-138,0.225475782963116,18.714489985938577
-1.0825027216619893e-137,18.939965768901686,8.430682727462159e-138,0.22547578296310888,18.939965768901686
1.0796137127231945e-137,19.165441551864806,-2.396744504209393e-137,0.22547578296311954,19.165441551864806
1.3509897789089532e-136,19.39091733482792,3.002295698192605e-137,0.22547578296311244,19.39091733482792
-1.3131304960133394e-135,19.616393117791038,2.462305107396967e-136,0.22547578296311954,19.616393117791038
7.860997664066821e-135,19.841868900754154,-2.5962380350447527e-135,0.225475782963116,19.841868900754154
-3.789789900486494e-134,20.067344683717273,1.596822583887334e-134,0.22547578296311954,20.067344683717273
1.5594256351449653e-133,20.29282046668039,-7.839203604477464e-134,0.225475782963116,20.29282046668039
-5.405616565747753e-133,20.518296249643495,3.278533528678664e-133,0.22547578296310533,20.518296249643495
1.3927036139416646e-132,20.743772032606614,-1.1595153491943253e-132,0.22547578296311954,20.743772032606614
-6.8772449707377316e-133,20.969247815569734,3.1132605807511955e-132,0.22547578296311954,20.969247815569734
-2.3308959871823553e-131,21.194723598532843,-2.5349643433418716e-132,0.22547578296310888,21.194723598532843
2.017930644491985e-130,21.42019938149596,-4.350465916289591e-131,0.225475782963116,21.42019938149596
-1.1601922189954927e-129,21.645675164459075,4.010511645550551e-130,0.225475782963116,21.645675164459075
5.4536488126767453e-129,21.8711509474222,-2.3638890971538814e-129,0.22547578296312665,21.8711509474222
-2.1925644682594717e-128,22.096626730385303,1.1308348789908546e-128,0.22547578296310178,22.096626730385303
7.363997061298407e-128,22.322102513348423,-4.621517846234331e-128,0.22547578296311954,22.322102513348423
-1.7584170532176806e-127,22.547578296311546,1.5858829001587669e-127,0.2254757829631231,22.547578296311546
-2.801231836070852e-128,22.77305407927465,-3.978985891058794e-127,0.22547578296310533,22.77305407927465
3.897571195714941e-126,22.998529862237767,1.0256365329445965e-127,0.225475782963116,22.998529862237767
-3.076331336038164e-125,23.224005645200887,7.397243802324003e-126,0.22547578296311954,23.224005645200887
1.70494330007225e-124,23.449481428164002,-6.142406306746882e-125,0.225475782963116,23.449481428164002
-7.821388456488897e-124,23.674957211127115,3.4838590381677403e-124,0.22547578296311244,23.674957211127115
3.071037371346089e-123,23.90043299409023,-1.625701754365248e-123,0.225475782963116,23.90043299409023
-9.964398142587023e-123,24.125908777053347,6.490460646508951e-123,0.225475782963116,24.125908777053347
2.1658326723795398e-122,24.35138456001646,-2.1554498039539294e-122,0.22547578296311244,24.35138456001646
2.2603846743024241e-122,24.57686034297959,4.980711409409975e-122,0.2254757829631302,24.57686034297959
-6.368104142680169e-121,24.802336125942702,2.3653195446509189e-122,0.22547578296311244,24.802336125942702
4.656448492964761e-120,25.027811908905807,-1.223813714441934e-120,0.22547578296310533,25.027811908905807
-2.4954272495376684e-119,25.253287691868916,9.33655018137603e-120,0.22547578296310888,25.253287691868916
1.1179185077414466e-118,25.47876347483204,-5.11323587051953e-119,0.2254757829631231,25.47876347483204
-4.284030429397638e-118,25.704239257795155,2.3292025172966537e-118,0.225475782963116,25.704239257795155
1.3380639296685941e-117,25.92971504075827,-9.079384445847229e-118,0.225475782963116,25.92971504075827
-2.5766646397055643e-117,26.155190823721384,2.9090481110668534e-117,0.22547578296311244,26.155190823721384
-5.9519345728322095e-117,26.380666606684496,-6.0612677239958515e-117,0.22547578296311244,26.380666606684496
1.021788956086118e-115,26.606142389647626,-8.994821034597566e-117,0.2254757829631302,26.606142389647626
-7.0038155604704785e-115,26.831618172610735,1.9829652349322777e-115,0.22547578296310888,26.831618172610735
3.6382840826272476e-114,27.05709395557384,-1.4097579331286932e-114,0.22547578296310533,27.05709395557384
-1.5924961645046516e-113,27.28256973853696,7.474864688747723e-114,0.22547578296311954,27.28256973853696
5.950370825222432e-113,27.50804552150007,-3.3259681223221723e-113,0.22547578296310888,27.50804552150007
-1.7808252999400907e-112,27.733521304463196,1.2648228119319638e-112,0.22547578296312665,27.733521304463196
2.9107415887125626e-112,27.958997087426315,-3.8942474121123988e-112,0.22547578296311954,27.958997087426315
1.2459444652942757e-111,28.18447287038942,7.086305989357089e-112,0.22547578296310533,28.18447287038942
-1.6156728522632003e-110,28.409948653352544,2.1024641893773114e-111,0.2254757829631231,28.409948653352544
1.0474168608908929e-109,28.635424436315642,-3.16048264463283e-110,0.22547578296309823,28.635424436315642
-5.285161055323955e-109,28.860900219278765,2.1158583636755589e-109,0.2254757829631231,28.860900219278765
2.260743405817656e-108,29.086376002241884,-1.0886370375111194e-108,0.22547578296311954,29.086376002241884
-8.22687333676942e-108,29.311851785204997,4.733072648002868e-108,0.22547578296311244,29.311851785204997
2.3452336484157798e-107,29.537327568168106,-1.754238371104996e-107,0.22547578296310888,29.537327568168106
-3.0133840739378174e-107,29.76280335113122,5.1637745616318466e-107,0.225475782963116,29.76280335113122
-2.3500336266327207e-106,29.98827913409434,-7.781006518980631e-107,0.22547578296311954,29.98827913409434
2.5242014220030643e-105,30.213754917057454,-4.1836897971022564e-106,0.22547578296311244,30.213754917057454
-1.558183665209642e-104,30.439230700020584,4.970592778816322e-105,0.2254757829631302,30.439230700020584
7.650081592464694e-104,30.664706482983696,-3.158204228390307e-104,0.22547578296311244,30.664706482983696
-3.198318950249279e-103,30.89018226594681,1.5797222462811022e-103,0.22547578296311244,30.89018226594681
1.131681281968072e-102,31.11565804890992,-6.712458323337588e-103,0.22547578296311244,31.11565804890992
-3.0495408219917563e-102,31.341133831873037,2.421334788564254e-102,0.225475782963116,31.341133831873037
2.6081637883208955e-102,31.56660961483616,-6.770327476317272e-102,0.2254757829631231,31.56660961483616
4.173968613542785e-101,31.792085397799262,7.637662365206045e-102,0.22547578296310178,31.792085397799262
-3.903305182116616e-100,32.01756118076238,7.670904479453843e-101,0.225475782963116,32.01756118076238
2.3068674091825057e-99,32.2430369637255,-7.730233740581172e-100,0.2254757829631231,32.2430369637255
-1.1034791480191268e-98,32.46851274668862,4.69044386315955e-99,0.225475782963116,32.46851274668862
4.5084727282130425e-98,32.69398852965173,-2.2842606334440653e-98,0.225475782963116,32.69398852965173
-1.5481735949485544e-97,32.91946431261484,9.48598984274204e-98,0.22547578296310888,32.91946431261484
3.903001179516794e-97,33.14494009557796,-3.324773253241515e-97,0.225475782963116,33.14494009557796
-1.2169028078139024e-97,33.370415878541074,8.754601343307793e-97,0.225475782963116,33.370415878541074
-7.12493020979474e-96,33.5958916615042,-5.75857886886932e-97,0.2254757829631231,33.5958916615042
5.983162870661358e-95,33.82136744446729,-1.3374400285258701e-95,0.22547578296309467,33.82136744446729
-3.4001285849645657e-94,34.046843227430415,1.1908739952634023e-94,0.2254757829631231,34.046843227430415
1.5862175171622984e-93,34.27231901039353,-6.934001172781718e-94,0.225475782963116,34.27231901039353
-6.331671984960852e-93,34.497794793356654,3.291522433850937e-93,0.2254757829631231,34.497794793356654
2.1048551782972497e-92,34.723270576319756,-1.3356744087199875e-92,0.22547578296310178,34.723270576319756
-4.8943080383968414e-92,34.94874635928288,4.538862599979593e-92,0.2254757829631231,34.94874635928288
-1.960358315092465e-92,35.17422214224599,-1.1124290485513671e-91,0.22547578296310888,35.17422214224599
1.1821940525168415e-90,35.39969792520911,6.181459697946629e-93,0.2254757829631231,35.39969792520911
-9.10066101687717e-90,35.62517370817222,2.2531452001785465e-90,0.22547578296310888,35.62517370817222
4.990420911842148e-89,35.85064949113534,-1.8195140574056394e-89,0.2254757829631231,35.85064949113534
-2.2725711947325518e-88,36.07612527409846,1.020615634370215e-88,0.225475782963116,36.07612527409846
8.857349588901585e-88,36.30160105706157,-4.7270937952056677e-88,0.22547578296310888,36.30160105706157
-2.8417717870279322e-87,36.52707684002469,1.8735314812173385e-87,0.2254757829631231,36.52707684002469
5.971853985979661e-87,36.7525526229878,-6.156252953576431e-87,0.22547578296310888,36.7525526229878
8.248823322345475e-87,36.978028405950916,1.381723945317666e-86,0.225475782963116,36.978028405950916
-1.9196808794335885e-85,37.20350418891404,1.0341393691114517e-86,0.2254757829631231,37.20350418891404
1.3747693551814505e-84,37.428979971877155,-3.70118936433541e-85,0.225475782963116,37.428979971877155
-7.295432716969938e-84,37.65445575484027,2.7598801040540156e-84,0.225475782963116,37.65445575484027
3.2449018768430968e-83,37.87993153780339,-1.4960984370373416e-83,0.225475782963116,37.87993153780339
-1.2340267415763337e-82,38.10540732076649,6.765791764091596e-83,0.22547578296310178,38.10540732076649
3.8060021319954006e-82,38.33088310372961,-2.6176633268564016e-82,0.2254757829631231,38.33088310372961
-7.008866597272023e-82,38.556358886692735,8.288583440399961e-82,0.2254757829631231,38.556358886692735
-1.9742243993004477e-81,38.78183466965585,-1.6635396521400447e-81,0.225475782963116,38.78183466965585
3.0655060952789162e-80,39.00731045261895,-3.1195904545608994e-81,0.22547578296310178,39.00731045261895
-2.0638865451095818e-79,39.23278623558206,5.964658225343828e-80,0.22547578296310888,39.23278623558206
1.0624603996123058e-78,39.45826201854519,-4.158968994764773e-79,0.2254757829631302,39.45826201854519
-4.617578265531698e-78,39.68373780150831,2.18456738147805e-78,0.225475782963116,39.68373780150831
1.7116702526810181e-77,39.90921358447142,-9.651053430539873e-78,0.225475782963116,39.90921358447142
-5.050411996585775e-77,40.13468936743455,3.641797243509841e-77,0.2254757829631231,40.13468936743455
7.746969791174881e-77,40.36016515039765,-1.1065929336225537e-76,0.22547578296310178,40.36016515039765
3.973524427237835e-76,40.58564093336078,1.9135736825859605e-76,0.2254757829631302,40.58564093336078
-4.828473825325918e-75,40.81111671632387,6.840455920853116e-76,0.22547578296309467,40.81111671632387
3.081452815895545e-74,41.036592499287,-9.46559028239324e-75,0.2254757829631302,41.036592499287
-1.5415982254606358e-73,41.26206828225011,6.231310190999621e-74,0.22547578296310888,41.26206828225011
6.54834539418935e-73,41.48754406521324,-3.177852353745204e-73,0.2254757829631302,41.48754406521324
-2.3629430837114204e-72,41.71301984817633,1.371982180747866e-72,0.22547578296308757,41.71301984817633
6.626952190025013e-72,41.93849563113946,-5.043671402797362e-72,0.2254757829631302,41.93849563113946
-7.707336010116633e-72,42.16397141410256,1.4625886560797893e-71,0.22547578296310178,42.16397141410256
-7.33532220006294e-71,42.38944719706568,-2.0458343423030627e-71,0.225475782963116,42.38944719706568
7.518724501147781e-70,42.61492298002881,-1.320805574404609e-70,0.2254757829631302,42.61492298002881
-4.5772830176921205e-69,42.84039876299191,1.4832865568065256e-69,0.22547578296310178,42.84039876299191
2.229041072372801e-68,43.06587454595503,-9.286646592824701e-69,0.2254757829631231,43.06587454595503
-9.253598571945598e-68,43.29135032891814,4.606410800426255e-68,0.22547578296310888,43.29135032891814
3.245132037572554e-67,43.51682611188127,-1.9435861803173665e-67,0.2254757829631302,43.51682611188127
-8.578225774657157e-67,43.742301894844395,6.950905155187734e-67,0.2254757829631231,43.742301894844395
6.029687242066214e-67,43.96777767780749,-1.910003772963168e-66,0.22547578296309467,43.96777767780749
1.2847024188544592e-65,44.19325346077062,1.901027963932016e-66,0.2254757829631302,44.19325346077062
-1.1594095199669625e-64,44.41872924373372,2.3784044604126013e-65,0.22547578296310178,44.41872924373372
6.767283778408538e-64,44.64420502669683,-2.299808760294605e-64,0.22547578296310888,44.64420502669683
-3.211879521588253e-63,44.86968080965994,1.3772408002858337e-63,0.22547578296310888,44.86968080965994
1.302985148922886e-62,45.09515659262306,-6.653739919205967e-63,0.2254757829631231,45.09515659262306
-4.4311527707811825e-62,45.32063237558618,2.7436943778743554e-62,0.225475782963116,45.32063237558618
1.0916083198115602e-61,45.5461081585493,-9.527679533482961e-62,0.2254757829631231,45.5461081585493
-1.2531271987864207e-62,45.771583941512425,2.457586077410556e-61,0.2254757829631231,45.771583941512425
-2.1719442939310183e-60,45.99705972447555,-1.2033933931055803e-61,0.2254757829631231,45.99705972447555
1.7726420007909e-59,46.22253550743865,-4.098129980120981e-60,0.22547578296310178,46.22253550743865
-9.961141795992025e-59,46.44801129040176,3.5332500676507442e-59,0.22547578296310888,46.44801129040176
4.612373425238838e-58,46.673487073364875,-2.033209658999615e-58,0.225475782963116,46.673487073364875
-1.8277614930892602e-57,46.89896285632798,9.578071857242751e-58,0.22547578296310178,46.89896285632798
6.012452691116678e-57,47.12443863929111,-3.858843952078482e-57,0.2254757829631302,47.12443863929111
-1.3585980062792152e-56,47.34991442225423,1.298271256795763e-56,0.2254757829631231,47.34991442225423
-9.066305561854278e-57,47.57539020521733,-3.1030804077662788e-56,0.22547578296310178,47.57539020521733
3.578043713852029e-55,47.800865988180455,-5.149898555750927e-57,0.2254757829631231,47.800865988180455
-2.6903743745683776e-54,48.02634177114356,6.84577938692743e-55,0.22547578296310178,48.02634177114356
1.460117987354158e-53,48.251817554106694,-5.385898647692506e-54,0.2254757829631373,48.251817554106694
-6.601182486504858e-53,48.47729333706981,2.98869376857759e-53,0.225475782963116,48.47729333706981
2.5537579372945227e-52,48.702769120032904,-1.3740954837778966e-52,0.22547578296309467,48.702769120032904
-8.098531250614896e-52,48.928244902996035,5.406385251446804e-52,0.2254757829631302,48.928244902996035
1.6408312804188104e-51,49.153720685959144,-1.7571157985007688e-51,0.22547578296310888,49.153720685959144
2.8897344128463004e-51,49.37919646892226,3.8223010859823013e-51,0.225475782963116,49.37919646892226
-5.778623618894796e-50,49.604672251885376,4.0223530271918324e-51,0.225475782963116,49.604672251885376
2.8817068188547853e-49,49.8301480348485,-1.1175017129191363e-49,0.2254757829631231,49.8301480348485
-1.3293016178827784e-48,50.05562381781163,5.803637167981489e-49,0.2254757829631302,50.05562381781163
-2.6061021771167546e-48,50.28109960077472,-2.7703534070574705e-48,0.22547578296309467,50.28109960077472
4.971261730452994e-47,50.50657538373784,-4.63184063743536e-48,0.225475782963116,50.50657538373784
-3.3878711283094286e-46,50.73205116670095,9.665488120200242e-47,0.22547578296310888,50.73205116670095
1.7540221527617392e-45,50.95752694966409,-6.822060662993211e-46,0.2254757829631444,50.95752694966409
-7.657144999423216e-45,51.18300273262719,3.604699186725481e-45,0.22547578296309467,51.18300273262719
2.852719192537506e-44,51.408478515590296,-1.5996496065145754e-44,0.22547578296310888,51.408478515590296
